input_size,workload,delay_tolerance,v_left,rsu1_left,rsu2_left,rsu3_left,offload
449,200.062,0.197809,91.7614,482.22,140.753,51.1385,1
227.152,703.375,0.774032,29.4735,266.688,374.543,406.938,3
509.545,174.125,0.713578,79.3788,483.771,208.704,73.1077,1
354.909,1343.25,0.317454,21.2576,231.817,235.086,418.369,3
179.333,45.375,0.477502,108.67,354.844,158.086,241.077,0
548.061,1676.69,0.292157,16.1818,457.44,377.951,247.754,1
30.5152,943.75,0.618159,15.1818,469.578,174.111,77.2154,1
820.909,516.562,0.12678,84.5265,382.44,35.9136,488.908,3
651,554.125,0.234147,47.3182,344.156,112.988,396.8,3
663.151,1155.25,0.175396,39.6061,448.459,310.012,359.477,1
838.606,1966.94,0.410401,58.0985,300.826,66.0247,190.938,1
907.939,1426.38,0.288888,2.64394,400.651,106.802,286.538,1
761.879,518.062,0.586132,77.7803,313.523,165.247,377.923,3
652.788,697.688,0.65219,114.258,481.972,216.914,270.123,1
313.182,135.688,0.915238,33.1136,243.936,35.0988,307.846,3
559.151,52.5625,0.753102,13.2689,410.358,162.494,74.2923,1
256.485,1147.44,0.409769,102.746,265.44,317.37,127.692,2
521.758,1611,0.897989,68.6932,347.495,354.222,237.308,2
367.091,828.125,0.907053,95.1553,272.367,201.222,436.677,3
55.303,1679.06,0.340361,20.7197,251.844,253.506,372.2,3
179.879,1886.5,0.350798,83.322,379.138,262.963,240.215,1
311.879,62.1875,0.937541,119.602,321.284,226.099,303.015,0
515.212,540.812,0.727558,61.9394,404.743,97.1852,260.262,1
189.303,1798.25,0.50148,45.9242,421.266,209.938,3.78462,1
476.545,581.938,0.648125,116.621,446.936,44.0494,6.98462,1
338.455,878.812,0.959102,80.5189,302.064,51.7654,356.615,3
996.939,496.5,0.615659,112.152,441.908,135.21,206.846,1
578.788,38.625,0.187674,55.7538,304.486,298.815,192.046,0
692.606,50.5,0.87011,16.8447,212.395,303.975,504.538,3
558.212,884.5,0.741429,60.0076,449.844,209.259,197.877,1
64.8788,28.125,0.950203,118.299,305.018,241.556,504.708,0
89.1818,2060.94,0.733985,40.5871,318.963,263.296,85.4769,1
801.939,567.375,0.663478,13.4621,309.798,112.901,120.477,1
61,1163.12,0.993408,42.7538,321.633,274.654,104.108,1
334.394,458.938,0.804904,96.6364,373.853,109.444,237.077,1
359.273,1230.25,0.954708,91.9015,448.284,384.63,349.769,1
170.515,801.812,0.614643,84.072,497.982,52.5309,161.754,1
657.849,1146.88,0.305698,91.2614,412.11,83.9383,389.046,1
362.788,1046.38,0.215964,36.5227,321.798,260.901,429.831,3
514.515,1503.94,0.451848,107.47,279.67,116.815,206.277,1
616.849,1057.5,0.523453,31.9659,299.165,41.6296,380.646,3
663.121,1152.19,0.315531,51.0606,387.486,390.469,457.631,3
254.242,1326.19,0.762304,102.095,355.991,276.938,81.4923,1
941.121,1663.38,0.335719,117.189,244.11,362.136,15.4615,2
659.606,624.312,0.489587,60.1894,238.991,398.012,45.9692,2
716.667,1075.69,0.183334,124.784,325.578,285.963,381.369,3
437.758,1664.31,0.857833,89.25,352.982,263.963,259.277,1
233.394,282.5,0.45811,112.417,451.404,83.1111,331.831,1
812.333,1530.25,0.311411,104.402,381.037,68.5802,22.6,1
793.212,1394.31,0.182427,80.8674,452.734,285.148,457.292,3
569.727,2017.06,0.156856,123.826,497.596,297.617,129.123,1
209.091,951.312,0.358077,123.534,427.156,196.259,454.477,3
65.2424,261.75,0.797241,34.5606,364.367,118.593,313.862,1
314.939,325.188,0.900928,75.8826,279.569,151.346,262.631,1
546.121,946.812,0.471432,118.572,418.605,271,43.3846,1
126,1372.06,0.320035,49.2803,352.789,184,2.47692,1
435.091,219.375,0.689132,104.864,342.954,343.568,124.585,2
373.879,1481.81,0.756014,111.477,442.284,362.951,230.246,1
646.091,1038.38,0.501563,98.9545,428.835,147.506,91.5846,1
952.667,1143.31,0.744615,106.712,201.312,370.247,490.308,3
716.515,1901.94,0.89939,38.3636,422.073,331.21,444.692,3
120.909,1305.75,0.821192,111.977,335.229,343.506,199.323,2
806.576,234.688,0.577673,32.5152,360.211,213.741,163.323,1
826.212,1607.81,0.731678,39.9091,376.11,150.531,349.631,1
287,1538.62,0.759145,97.5038,395.183,118.84,79.2308,1
229.455,1331,0.765462,1.94697,252.872,332.79,486.523,3
21.1818,1860.94,0.315778,30.5379,202.624,118.642,11.3538,1
564.03,1860.69,0.37615,66.3977,245.413,267.531,33.5077,2
57.2424,216.75,0.679931,44.6023,382.826,41.6049,248.554,1
525.545,223.688,0.305478,32.0114,224.881,21.4321,436.754,3
827.818,328.688,0.885107,53.2917,442.101,340,322.831,1
363.212,1157.19,0.476266,85.9053,284.239,232.111,62.9077,1
566.697,977.938,0.427348,88.2879,268.89,176.309,114.108,1
720.879,414.188,0.769912,111.701,354.303,17.4074,502.554,3
19.0606,1911.62,0.187893,111.701,294.642,10.037,261.723,1
595.333,1576.81,0.554106,6.13636,308.229,194.37,81.5846,1
203.182,26,0.207395,92.2121,339.477,189.704,370.477,0
277.091,649.25,0.476348,11.1629,253.917,76.1111,290.738,3
328.97,721.75,0.752443,96.6932,449.44,404.556,52.4,1
740.091,703.375,0.588934,68.6326,413.092,387.346,431.292,3
497.394,719.062,0.965419,25.0038,418.596,400.346,283.492,1
380.121,1087.75,0.120875,59.322,286.312,162.358,137.662,1
398.636,2045.19,0.637687,105.019,400.807,341.296,34.4462,1
428.515,944.938,0.162816,57.4697,410.954,166.272,198.492,1
618.97,1193.44,0.297266,37.8333,206.367,8.80247,273.985,3
80.697,460.812,0.179901,104.375,398.936,298.642,164.092,1
753.364,878.562,0.651173,20.3258,289.532,73.6543,221.538,1
610.545,677.75,0.418915,121.58,469.165,284.086,301.923,1
933.303,675.812,0.173336,45.5038,218.468,182.247,468.369,3
502.909,1679.88,0.224726,87.8598,462.33,8.85185,338.185,1
967.333,1680.5,0.8789,87.2462,339.183,329.901,364.462,3
874.879,2030.38,0.732145,107.583,246.009,312.519,26.9231,2
724.667,1954.94,0.374722,52.2803,320.596,261.877,257.538,1
240.03,1316.69,0.148424,122.223,307.706,189.358,34.3231,1
924.182,1515.94,0.927955,120.095,292.44,138.728,14.1385,1
864.485,491.625,0.892358,9.74621,431.404,108.506,113.077,1
15.4545,1822,0.142024,105.333,367.294,38.4568,376.415,3
804.273,1867,0.605277,71.9015,365.743,125.469,112.723,1
215.758,80.25,0.281637,76.9583,350.569,318.469,96.9692,1
823.788,1398.5,0.700009,47.5379,379.477,67.0864,296.631,1
516.303,198.25,0.836875,124.072,239.532,5.19753,446.308,3
284.939,1743.12,0.862804,3.2803,201.073,171.494,461.769,3
644,1786.81,0.567098,13.125,309.092,89.037,457.262,3
283.606,1864.31,0.574487,122.614,250.541,160.556,381.785,3
742.97,1327.38,0.615577,101.852,483.505,396.926,46.1692,1
39.2727,1905.38,0.366097,14.0152,353.605,385.481,61.0462,2
903.061,1727.38,0.735139,34.553,497.275,156.58,424.431,1
842.212,1634.56,0.474728,20.5114,447.404,191.358,303.708,1
193.515,887.25,0.915513,59.4205,243.899,229.309,288.046,3
585,462.5,0.415015,62.3636,271.706,377.481,69.0923,2
322.394,559.875,0.453139,3.08333,312.55,134.481,388.231,3
133.97,1911.12,0.732447,108.822,450.422,44.8765,191.523,1
671.182,2029.88,0.453963,122.489,307.642,383.494,351.108,2
595.485,1863.31,0.55331,44.7765,454.174,371.432,357.554,1
747.939,1220.62,0.909909,110.485,362.495,9.8642,349.569,1
816.364,335.938,0.29776,49.4432,358.248,346.864,431.308,3
780.242,957.688,0.139442,102.837,435.936,218.049,65.4462,1
984.242,1769.06,0.4708,121.693,383.44,244.457,78.3231,1
603.667,1796.06,0.333329,87.2083,398.018,396.42,487.508,3
814.818,567.375,0.497552,117.367,324.156,288.975,216.846,1
475.879,1427.25,0.895544,72.3598,303.642,249.099,479.046,3
176.758,853.125,0.217777,50.4015,366.899,184.148,247.169,1
992.97,938.812,0.420481,24.6591,252.807,360,214.154,2
572.273,1631.88,0.806003,37.0341,292.954,308.914,133.092,2
773.333,837.438,0.697125,68.2955,438.771,380.407,392.062,1
428.818,425.188,0.531941,7.34848,371.972,132.42,277.877,1
1001.42,1492,0.280099,80.4394,482.183,98.679,254.077,1
493.03,1868.31,0.127906,52.8902,339.211,320.506,202.862,1
602.091,1149.31,0.719346,46.6515,456.303,156.222,452.754,1
367.788,359.188,0.577837,45.1023,364.303,38.2469,61.8154,1
74.4545,32.8125,0.387823,59.4129,296.275,386.556,186.708,0
496.606,1079.69,0.894363,13.9811,404.229,371.136,453.862,3
735.151,1630.25,0.798917,83.9432,298.266,227.778,195.769,1
566.333,1373.19,0.298859,45.7955,345.385,110.605,30.8615,1
519.212,1248.69,0.353572,111.902,303.248,399.272,21.8154,2
688.788,893.375,0.670895,72.1477,333.596,85.4568,477.6,3
891.606,45.875,0.407874,82.3636,271.312,178.84,121.692,0
303.697,1421.69,0.181658,46.9659,390.083,262.123,212.231,1
200.758,1849.38,0.401804,66.5303,442.477,394.198,262.4,1
171,1280.75,0.978246,14.8561,215.395,131.852,500.692,3
935.151,252,0.63994,95.6326,483.046,396.728,247.646,1
408.848,535.375,0.233103,70.875,383.624,362.025,291.462,1
257.03,1358.88,0.264031,4.29167,322.798,345.012,455.462,3
938.242,1429.75,0.925565,87.5303,417.771,48.0988,439.569,3
210.818,1610.75,0.90936,34.1894,278.358,302.444,170.323,2
269.788,1821.06,0.869808,77.9621,359.771,84.321,179.615,1
29.2424,875.312,0.883871,87.8636,462.505,194.593,263.169,1
978.939,872.375,0.856102,78.1174,424.055,112.259,467.662,3
977.636,950.438,0.262218,115.148,381.367,221.667,137.231,1
925.212,430,0.319898,44.4356,237.798,374.383,76.1846,2
60.1515,39.3125,0.834541,18.6061,222.651,107.852,30,1
407.121,868.812,0.705338,15.3106,373.395,381.975,70.1692,2
50,925.75,0.60036,71.0076,227.395,19.4568,101.508,1
336,1453.56,0.237718,39.8258,461.321,60.8025,28.1077,1
251.697,401.5,0.949214,107.08,249.56,320,341.723,3
768.303,1951.75,0.271804,121.977,497.147,138.21,123.523,1
422.242,201.438,0.117524,96.0985,405.495,162.148,289,1
696.939,1211.38,0.630573,56.3295,232.092,153.704,496.785,3
132.606,854.875,0.963277,109.424,408.046,175.79,71.8154,1
497.273,1725.88,0.500299,23.8864,254.55,160.778,437.846,3
179.273,276.688,0.348326,55.2803,291.11,352.025,253.108,2
977.636,1563.5,0.298227,86.3939,253.266,52.1852,404.723,3
243.091,1514.62,0.769637,49.6591,420.239,405.062,477.523,3
429.939,1116.31,0.377413,68.5227,474.679,149.383,324.031,1
397.636,276.75,0.729563,58.0265,488.56,184.691,450.062,1
510.576,1949.94,0.985058,76.1629,361.89,224.333,223.169,1
664.849,1710.31,0.886151,49.0152,203.798,139.247,221.631,3
502.424,632.312,0.239888,37.2879,387.771,190.111,169.185,1
262.091,193.375,0.473931,39.5114,463.706,211.037,285.538,1
717.061,1927.19,0.844099,3.04167,468.45,32.9012,18.7385,1
668.03,281.625,0.335801,31.1515,210.119,400.519,476.708,3
546.273,983.312,0.695285,91.9659,368.459,199.185,491.338,3
250.121,284.25,0.556606,86.4205,385.211,167.321,194.169,1
999.545,1911.88,0.614451,77.4167,293.752,10.7778,20.4923,1
468.394,226.562,0.939271,47.9583,259.395,309.235,451.031,3
214.727,1903.25,0.755217,107.542,470.165,175.778,490.154,3
475.758,729.625,0.413752,18.0455,260.275,37.1111,190.092,1
716.061,84.9375,0.910376,75.4886,308.422,91.1481,178.862,1
129.576,1317.31,0.91988,108.917,480.064,168.58,476.292,1
26.0909,1230.12,0.580914,122.159,462.743,50.3086,126.369,1
150.303,1543.69,0.154082,84.4621,272.826,304.123,434.2,3
285.606,1839.5,0.523481,37.4545,267.321,264.914,228.6,1
575.424,1164.31,0.321381,10.4015,444.55,99.1852,54.1692,1
545.333,386.188,0.741676,42.3182,471.266,341.864,184.862,1
146.303,695.188,0.182592,51.1477,219.881,182.333,288.831,3
431.818,813.062,0.237031,96.8561,449.651,24.3704,256.015,1
754.697,632.375,0.23791,33.8939,409.294,292.049,439.938,3
696.879,1922,0.685287,92.8295,412.367,388.272,321.169,1
720.606,674.938,0.936964,21.2689,450.954,296.111,397.338,1
557.606,1135.25,0.453029,61.6477,494.028,234.272,257.8,1
887.424,1320.44,0.356539,30.5644,450.495,47.679,168.385,1
173.242,1172.38,0.921445,25.5265,332.431,217.148,132.723,1
354.788,984,0.936222,16.7879,402.514,101.222,226.446,1
223.212,1019.94,0.731513,112.39,337.936,148.296,204.062,1
871,1249.75,0.212449,119.455,201.046,51.642,158.062,1
974.879,696.312,0.817347,65.7008,445.211,394.198,230.092,1
677.091,1117.81,0.342228,56.0265,439.349,160.383,145.769,1
748,1189.31,0.342586,10.9886,255.284,89.1975,101.338,1
795.818,1047.75,0.556413,20.3447,391.22,200.222,245.4,1
137.576,397.125,0.105905,120.83,267.468,253.309,283.615,3
586.273,1757.88,0.133509,107.121,388.991,373.42,482.569,3
978.697,1265.75,0.730964,47.0909,292.771,83.3951,55.6154,1
592.394,148.188,0.33495,124.288,481.294,257.716,256.015,1
457.242,186.312,0.506561,106.383,460.358,172.111,94.4923,1
428.879,76.0625,0.491537,41.4886,481.183,230.074,72.4462,1
132.606,516,0.89277,122.72,307.422,113.864,335.338,3
795.545,1439.06,0.982861,81.7197,202.202,109.321,67.7077,1
486.515,855.688,0.25829,23.4091,461.982,206.679,162.108,1
343.152,1678.5,0.199402,83.75,483.55,276.481,355.292,1
764.818,898.938,0.96509,78.0758,304.826,372.951,426.185,3
453.576,1830.5,0.928339,121.273,495.028,13.9753,177.615,1
542.97,1109.31,0.465444,36.1136,328.706,344.321,234.492,2
712.818,37.5,0.653508,20.4773,340.486,345.296,397.077,3
937,129.688,0.527821,17.3598,476.697,301.63,102.308,1
126.727,1511.12,0.110465,10.2348,241.679,48.0741,252.8,3
897.788,995.5,0.755986,52.9356,472.156,351.926,379.769,1
758.97,1235.75,0.987008,22.4697,210.661,213.062,481.785,3
411.788,1383.75,0.618323,13.9848,336.596,55.9012,497.662,3
44.697,1171.56,0.109449,125.11,210.615,358.346,201.615,2
88.4545,1498.69,0.452013,52.3826,494.229,28.7531,40.7385,1
235.242,1862,0.506369,101.746,204.046,257.63,157.815,2
20.5152,728.688,0.458165,64.0265,260.596,355.136,135.938,2
374.273,1532.81,0.789029,39.7348,388.78,201.049,236.615,1
306.333,291.75,0.753212,36.4697,427.239,268.407,114.554,1
253.939,1979.44,0.340196,64.9962,419.431,92.7901,317.662,1
162.182,1436.5,0.592642,39.6932,322.404,307.642,34.8615,1
618.091,1082.12,0.65164,92.3144,319.807,217.543,433.523,3
992.97,31.6875,0.732282,108.307,470.826,75.284,495.015,0
264.455,1965.31,0.700476,87.6326,380.789,34.7531,236.015,1
419.424,1927.31,0.742802,15.1212,330.89,90.7654,240.385,1
130.576,208.938,0.905982,97.6477,344.119,259.827,290.046,1
503.818,527.812,0.643373,53.1894,428.303,53.8025,135.6,1
120.636,1655.38,0.956383,46.6402,277.339,141.346,153.523,1
291.576,353.5,0.469784,95.7197,468.991,394.642,393.723,1
743.818,1501,0.647108,45.3371,433.972,47.963,301.369,1
875.576,1405.62,0.842726,36.7689,345.477,233.938,137.246,1
286.394,1791.31,0.720664,94.6515,399.881,60.358,331.492,1
51.9091,1487.81,0.8519,123.39,429.312,247.778,298.615,1
580.97,56.25,0.248979,53.2159,231.073,232,6.56923,2
801.424,931,0.821741,62.0379,247.596,324.111,282.508,2
179.515,1629.38,0.148534,116.886,276.495,91.3827,106.662,1
736.061,1339.06,0.873928,2.33333,353.679,101.679,488.338,3
902.273,675,0.369558,72.572,286.624,217.506,68.1846,1
646.515,1233.88,0.152846,46.8902,477.587,368.519,106.769,1
611.303,899.812,0.348903,57.0114,213.248,225.099,474.877,3
282.515,696.562,0.229203,24.8712,269.395,61.0247,272.354,3
166.636,491.688,0.168392,89.8561,295.156,36.6667,318.723,3
636.394,1500.62,0.4477,25.8295,230.45,190.938,473.692,3
392.727,2023.25,0.308197,118.795,429.89,396.111,121.077,1
720.091,497.562,0.434077,80.1742,427.477,136.432,319.815,1
132.909,535,0.136668,80.1174,334.633,196.506,327.815,1
162.879,1661.75,0.22772,103.424,296.514,52.0617,109.308,1
15.3333,294.562,0.226731,98.9848,496.193,331.173,19.4308,1
584.849,1547.81,0.654744,104.201,438.367,92.8025,202.077,1
169.848,1159.94,0.539796,84.5795,302.743,313.556,473.415,3
192.606,192,0.707535,35.3864,393.367,93.2963,202.2,1
491.515,946.812,0.467559,85.4848,271.404,206.654,471.6,3
369.848,401.188,0.846736,33.1515,211.349,106.691,472.154,3
626.636,1831.75,0.872527,39.9924,255.138,175.852,492.554,3
835.242,358.438,0.890408,50.8902,405.927,185.025,433.477,3
333.03,1655.38,0.617719,38.4242,242.413,92.2469,161.554,1
155.152,1879.94,0.506946,5.16667,292.789,210.062,207.077,1
369.939,1165.88,0.326408,104.439,442.972,400.235,48.3692,1
28.3333,340.438,0.876702,61.2841,424.055,179.432,48.0769,1
597.061,1921.88,0.462148,116.015,358.899,203.802,251.508,1
341,1130.38,0.238102,65.5341,400.55,138.58,95.7385,1
402.758,1320.06,0.170095,114.299,448.651,257.975,305.569,1
290.455,2037.38,0.784414,110.042,479.45,163.432,438.4,1
127.212,426.125,0.170013,7.35985,371.468,347.136,412.015,3
518.939,751.25,0.725608,120.155,363.505,393.543,485.354,3
656.727,354.312,0.84171,34.197,425.872,354.877,464.508,3
703.667,1701.19,0.682431,77.9735,282.661,306.84,166.062,2
847.909,826.25,0.593411,3.02652,470.505,170.778,397.308,1
453.333,1553.38,0.926994,13.1136,459.679,67.4691,436.246,1
880.364,1230.75,0.953938,34.5758,235.33,52.2716,344.923,3
935.909,1303.88,0.636259,9.03409,463.128,306.21,66.1385,1
274.424,1430.62,0.978878,79.6402,421.908,227.988,108.323,1
193.697,1768,0.873983,100.723,251.339,333.235,305.477,2
658.303,590,0.911777,72.7879,384.193,147.16,448.846,3
422.424,1729.69,0.866237,63.7879,201.78,42.2099,285.477,3
34.7273,1509.75,0.391009,101.58,205.862,206.815,159.846,2
311.364,606.5,0.986898,87.9167,426.376,247.012,297.492,1
548.03,310.688,0.342421,94.7917,259.936,293.235,7.18462,2
650.545,319.188,0.218052,100.5,274.835,236.975,345.708,3
613.606,1720.62,0.149028,22.6818,355.073,396.63,431.138,3
274.333,28.5625,0.601541,98.7727,430.789,237.407,23.0154,0
361.424,893.812,0.137959,112.731,272.239,62.8148,67.4615,1
617.515,957.125,0.146309,125.068,385.807,279.691,214.462,1
192.879,690.25,0.975472,87.9432,489.22,322.704,128.985,1
917.939,622.062,0.208768,9.37121,310.11,335.593,74.4308,2
549.485,1246.62,0.110437,34.2538,387.495,8.74074,27.9846,1
356.242,1888.62,0.709897,120.352,405.514,97.6296,368.446,1
566.697,47.9375,0.257439,42.2235,254.404,212.765,371.338,3
89.0303,1835.25,0.206351,21.8485,446.284,23.6049,72.3077,1
732.333,770.562,0.35934,112.477,467.009,299.074,221.415,1
613.636,174.875,0.280264,123.773,409.716,4.44444,344.031,1
272.061,1521.44,0.220634,76.697,262.596,36.1481,217.262,1
329.879,416.438,0.663506,121.383,392.789,105.358,240.785,1
339.152,1705.38,0.951823,30.5682,304.55,160.84,465.523,3
666.485,501.5,0.762304,56.6212,416.037,143.901,312.692,1
752.273,192.5,0.91554,37.5606,325.486,161.235,258.908,1
798.636,1398.31,0.297678,29.625,415.33,127.679,462.323,3
365.364,1489.06,0.815122,96.4242,265.183,155.593,126.108,1
233.97,1714.31,0.327287,49.8826,421.55,338.173,135.723,1
728.879,537.188,0.516202,124.231,393.89,394.58,163.862,2
236.606,665.812,0.964293,27.0152,326.899,251.333,340.785,3
288.848,1757.81,0.341789,79.0341,421,4.96296,196.508,1
521,2043.25,0.658864,25.3333,440.349,340.704,435.538,1
627.242,2001.94,0.231758,98.0568,294.761,233.84,250.523,1
59.5758,548.125,0.558364,37.3939,427.248,290.185,272.6,1
75.4242,1218.06,0.507193,30.7803,288.037,57.1605,335.954,3
420.788,486.625,0.810974,21.3561,240.532,89.0494,138.077,1
175.667,1219.31,0.330116,104.64,369.991,334.185,38.8,1
622.727,1090.62,0.429215,77.9356,337.972,368.654,501.585,3
322.333,1062.69,0.299573,116.777,367.009,326.185,444.908,3
785.485,499,0.178692,22.2765,283.596,362.235,64.6462,2
100.364,624.188,0.774279,6.65909,311.459,333.889,329.569,2
588.121,1822.94,0.307346,88.4697,242.56,365.42,173.754,2
539.788,402.5,0.562676,71.822,377.11,340.074,223.923,1
877,1647.19,0.681524,35.9318,258.954,201.79,474.323,3
965.758,941.688,0.171194,82.072,401.174,320.84,242.954,1
388.727,1735.06,0.543834,9.07955,322.743,166.272,424.969,3
536,146.812,0.750822,22.7311,496.119,202.914,244.954,1
900,1762.19,0.95891,47.125,323.972,400.975,118.754,2
152.848,75.0625,0.233158,108.72,346.294,276.21,306.123,0
851.303,1557.12,0.86231,105.902,495.459,321.506,411.092,1
932.667,995.062,0.296387,69.3977,496.083,38.5185,502,3
686.879,1395.31,0.578524,95.2083,239.679,116.679,338.154,3
877.455,442,0.451546,62.5,218.605,327.37,499.769,3
950.606,151.562,0.123429,55.75,450.395,276,395.615,1
826.485,1685,0.990112,114.144,382.138,243.272,474.062,3
492.879,338.062,0.757057,103.413,310.248,358.654,83.0462,2
480.152,182.312,0.983218,70.8258,492.092,191.642,321.138,1
652.455,1401,0.701959,16.6402,288.844,240.296,300.431,3
538.818,1592.62,0.473354,63.4129,430.119,120.864,196.508,1
922.545,542.25,0.69328,80.5492,218.018,196.877,10.3231,1
685.515,1006.12,0.249144,117.833,276.798,238.148,359.4,3
902.364,872.375,0.375848,84.7689,260.661,229.778,272.846,3
518.303,1540.06,0.243486,29.4697,322.239,157.765,323.985,3
994.061,1103.94,0.3138,74.4545,263.633,250.765,25.5846,1
112.455,1961.81,0.746153,121.966,362.605,122.568,342.215,1
758.758,1408.88,0.528672,123.86,200.56,317.469,244.585,2
367.121,763.938,0.271255,35.5985,387.147,253.407,177,1
299.818,1695.44,0.43133,1.32197,201.092,110.235,354.462,3
809.697,1651.88,0.570257,13.553,250.569,253.556,206.954,2
608.788,305.812,0.963689,90.9545,467.596,77.8642,498.877,3
970.424,282.875,0.930976,93.7045,435.083,377.506,325.538,1
298.03,109.188,0.315256,95.6667,477.789,206.617,93.2,1
21.303,705.312,0.353352,60.6061,294.908,22.8765,163.708,1
542.939,1319,0.230989,114.015,479.624,53.358,221.062,1
792.242,377.875,0.542982,33.6174,396.605,13.9012,131.477,1
763.606,298.062,0.775021,119.011,468.44,42.9259,296.462,1
